"ds_id","acquisition_rank","provider","provider_dataset_id","canonical_provider_dataset_id","provider_version","source_role","request_method","request_url","request_parameters_sha256","retrieved_utc","raw_relative_path","filename","size_bytes","checksum_sha256","content_type","file_validation_state","license_state","license_evidence","redistribution_state","citation","doi_or_stable_url","manifest_status","status_detail"
"DS26",2,"SciLifeLab Data Centre / Figshare","FIGSHARE:25883455","FIGSHARE:25883455","2026-04-01T05:53:26Z","comparator","GET","https://api.figshare.com/v2/articles/25883455","2d375875aaed83a828e15016f54f6fbae2f56cde30571efe9f416ebf2dd3aaec","2026-08-08T19:57:43Z","stage2/ds26_smhi_ifcb/DS26_SMHI_IFCB_20260808T195600Z/figshare_article_25883455.json","figshare_article_25883455.json",9132,"1e883b67171a1b7c9fe61ec1f42efc609c6f75361a3308eadba61a697877b4bb","application/json","verified","open","CC BY 4.0 https://creativecommons.org/licenses/by/4.0/","allowed","Torstensson, Anders; Skjevik, Ann-Turi; Mohlin, Malin; Karlberg, Maria; Karlson, Bengt (2024). SMHI IFCB Plankton Image Reference Library. Swedish Meteorological and Hydrological Institute (SMHI). Dataset. https://doi.org/10.17044/scilifelab.25883455.v6","https://figshare.scilifelab.se/articles/dataset/Manually_annotated_IFCB_plankton_images_from_the_Skagerrak_Kattegat_and_Baltic_Proper_by_SMHI/25883455","verified","Official article metadata archived; listed image-library files were not downloaded pending role and size review."
"DS26",2,"Swedish Meteorological and Hydrological Institute (SMHI)","IPT:shark-planktonimaging","SMHI:shark-planktonimaging","2025-02-28","canonical_provider","GET","https://www.gbif.se/ipt/eml.do?r=shark-planktonimaging","fa82743ca8adbe19f3de896a0328d770941f04121645f23537356bfcfe6d933f","2026-08-08T19:57:43Z","stage2/ds26_smhi_ifcb/DS26_SMHI_IFCB_20260808T195600Z/shark_planktonimaging_eml.xml","shark_planktonimaging_eml.xml",33499,"d5c84ac03d42db3bae289e82d4a9cecccd951c41451aa2acd521e25bc9e3f19c","application/xml","verified","open","Publisher-managed SMHI EML states CC0 1.0.","allowed","Swedish Meteorological and Hydrological Institute. SHARK - Phyto- and Microzooplankton Data Collected by Imaging FlowCytobots (IFCB) in Swedish and Adjacent Waters.","https://www.gbif.se/ipt/resource?r=shark-planktonimaging","verified","Publisher-managed SMHI IPT artifact archived; EML identity/licence evidence and Darwin Core ZIP integrity verified."
"DS26",2,"Swedish Meteorological and Hydrological Institute (SMHI)","IPT:shark-planktonimaging","SMHI:shark-planktonimaging","2025-02-28","canonical_provider","GET","https://www.gbif.se/ipt/archive.do?r=shark-planktonimaging","3c13be64c63fabc37dac1d58e15ebc7f423069584e81d6a38a362f4d9f195906","2026-08-08T19:57:43Z","stage2/ds26_smhi_ifcb/DS26_SMHI_IFCB_20260808T195600Z/shark_planktonimaging_dwca.zip","shark_planktonimaging_dwca.zip",18334266,"664c3cf7bb5d90393d55d8897205c5e16115db9bae0d60bb2d65dab1e943799c","application/zip","verified","open","Publisher-managed SMHI EML states CC0 1.0.","allowed","Swedish Meteorological and Hydrological Institute. SHARK - Phyto- and Microzooplankton Data Collected by Imaging FlowCytobots (IFCB) in Swedish and Adjacent Waters.","https://www.gbif.se/ipt/resource?r=shark-planktonimaging","verified","Publisher-managed SMHI IPT artifact archived; EML identity/licence evidence and Darwin Core ZIP integrity verified."
