"search_run_id","source_family","provider","endpoint","api_version","license","method","request_text","query_hash_sha256","query_label","geographic_bounds","page_or_cursor","retrieved_utc","http_status","retry_max_tries","raw_response_path","checksum_sha256","size_bytes","content_type","records_returned","total_reported","pagination_complete"
"SEARCH-CEFASDASSH-20260808T105231Z","Cefas Data Hub/DASSH","Cefas","https://data-api.cefas.co.uk/api/holdings","Data Portal API v2","OGL metadata; per dataset","GET","https://data-api.cefas.co.uk/api/holdings?page=1&resultsPerPage=100&searchterm=diatom&enableThesaurus=false","17efe6b7922670b0776b5269bf05a532235f7569c48f845522269840dd17d93a","diatom","POLYGON ((-5 48, 13.06914 48, 13.06914 62, -5 62, -5 48))","1","2026-08-08T10:52:34Z",200,4,"search_runs/SEARCH-CEFASDASSH-20260808T105231Z/query_03_page_0001.json","8dc2335645d1d93d5d363af797b55eddbb32304232f019f20c697b4578cfb7f0",32209,"application/json; charset=utf-8",16,16,TRUE
"SEARCH-CEFASDASSH-20260808T105231Z","Cefas Data Hub/DASSH","Cefas","https://data-api.cefas.co.uk/api/holdings","Data Portal API v2","OGL metadata; per dataset","GET","https://data-api.cefas.co.uk/api/holdings?page=1&resultsPerPage=100&searchterm=dinoflagellate&enableThesaurus=false","899694348bcf6155b964cc25e9720ca2e79ee64fa819f835056357f7752aeee5","dinoflagellate","POLYGON ((-5 48, 13.06914 48, 13.06914 62, -5 62, -5 48))","1","2026-08-08T10:52:35Z",200,4,"search_runs/SEARCH-CEFASDASSH-20260808T105231Z/query_04_page_0001.json","1f7bbd0380a02b874b088af5bc2a81fe58e56b511dbb1da4a4d8abb9efb1d3f9",24593,"application/json; charset=utf-8",14,14,TRUE
"SEARCH-CEFASDASSH-20260808T105231Z","Cefas Data Hub/DASSH","Cefas","https://data-api.cefas.co.uk/api/holdings","Data Portal API v2","OGL metadata; per dataset","GET","https://data-api.cefas.co.uk/api/holdings?page=1&resultsPerPage=100&searchterm=coccolithophore&enableThesaurus=false","38435702a83efc4128ce33d8a18bb30d58f83dcada8c495fd978ce93ef2c284d","coccolithophore","POLYGON ((-5 48, 13.06914 48, 13.06914 62, -5 62, -5 48))","1","2026-08-08T10:52:36Z",200,4,"search_runs/SEARCH-CEFASDASSH-20260808T105231Z/query_05_page_0001.json","d088542b945129167a3029a5745d97184f0470426ebb7ce1a7bed768917240fe",1750,"application/json; charset=utf-8",1,1,TRUE
"SEARCH-CEFASDASSH-20260808T105231Z","Cefas Data Hub/DASSH","Cefas","https://data-api.cefas.co.uk/api/holdings","Data Portal API v2","OGL metadata; per dataset","GET","https://data-api.cefas.co.uk/api/holdings?page=1&resultsPerPage=100&searchterm=picoplankton&enableThesaurus=false","e4bd6e830a7fa6225f5d658554eff64afb80d573e41ae7939b1b1efa5fe1d779","picoplankton","POLYGON ((-5 48, 13.06914 48, 13.06914 62, -5 62, -5 48))","1","2026-08-08T10:52:36Z",200,4,"search_runs/SEARCH-CEFASDASSH-20260808T105231Z/query_06_page_0001.json","213b6436713a7d4f4e9efce046966d490ebcfe8fd38a78094b98f87daa048298",1713,"application/json; charset=utf-8",1,1,TRUE
"SEARCH-CEFASDASSH-20260808T105231Z","Cefas Data Hub/DASSH","Cefas","https://data-api.cefas.co.uk/api/holdings","Data Portal API v2","OGL metadata; per dataset","GET","https://data-api.cefas.co.uk/api/holdings?page=1&resultsPerPage=100&searchterm=nanophytoplankton&enableThesaurus=false","82153cd92b2bdc2770a6adaeec18b05e9898f10c70d457ca0f17e6dbb039fd83","nanophytoplankton","POLYGON ((-5 48, 13.06914 48, 13.06914 62, -5 62, -5 48))","1","2026-08-08T10:52:37Z",200,4,"search_runs/SEARCH-CEFASDASSH-20260808T105231Z/query_07_page_0001.json","a5586581af4d3a964ab4f2fc4d45280d0acd671ba5262b0caabb8f0eca7da743",1752,"application/json; charset=utf-8",1,1,TRUE
"SEARCH-CEFASDASSH-20260808T105231Z","Cefas Data Hub/DASSH","Cefas","https://data-api.cefas.co.uk/api/holdings","Data Portal API v2","OGL metadata; per dataset","GET","https://data-api.cefas.co.uk/api/holdings?page=1&resultsPerPage=100&searchterm=abundance&enableThesaurus=false","26d0b56d2516ec3560bba452bd0bc7b5774ab36375242064cb8fbdcb4683528f","abundance","POLYGON ((-5 48, 13.06914 48, 13.06914 62, -5 62, -5 48))","1","2026-08-08T10:52:38Z",200,4,"search_runs/SEARCH-CEFASDASSH-20260808T105231Z/query_08_page_0001.json","c0718efa13b11e00cac678b8ba74436915d2c9b5d3a942b53c65e8fb149c8868",252039,"application/json; charset=utf-8",100,316,TRUE
"SEARCH-CEFASDASSH-20260808T105231Z","Cefas Data Hub/DASSH","Cefas","https://data-api.cefas.co.uk/api/holdings","Data Portal API v2","OGL metadata; per dataset","GET","https://data-api.cefas.co.uk/api/holdings?page=2&resultsPerPage=100&searchterm=abundance&enableThesaurus=false","a913b2f98f1f2ffb1dad638642d58c3de88dd73cfcfc741bd46056fd928df3cb","abundance","POLYGON ((-5 48, 13.06914 48, 13.06914 62, -5 62, -5 48))","2","2026-08-08T10:52:39Z",200,4,"search_runs/SEARCH-CEFASDASSH-20260808T105231Z/query_08_page_0002.json","daa7011a6d92a34ee76555ab2cda131db18c358c4b8f1863cbb65e657d67ddbd",266418,"application/json; charset=utf-8",100,316,TRUE
"SEARCH-CEFASDASSH-20260808T105231Z","Cefas Data Hub/DASSH","Cefas","https://data-api.cefas.co.uk/api/holdings","Data Portal API v2","OGL metadata; per dataset","GET","https://data-api.cefas.co.uk/api/holdings?page=3&resultsPerPage=100&searchterm=abundance&enableThesaurus=false","2051f0fe446e181d05fa4a23aaab0238083b1a723c9150a4756de8dde1ad1d66","abundance","POLYGON ((-5 48, 13.06914 48, 13.06914 62, -5 62, -5 48))","3","2026-08-08T10:52:40Z",200,4,"search_runs/SEARCH-CEFASDASSH-20260808T105231Z/query_08_page_0003.json","f517cadd3dce7f895298f100aa5574ccefc59a4a7188e96bf08e4ea215b2da27",314418,"application/json; charset=utf-8",100,316,TRUE
"SEARCH-CEFASDASSH-20260808T105231Z","Cefas Data Hub/DASSH","Cefas","https://data-api.cefas.co.uk/api/holdings","Data Portal API v2","OGL metadata; per dataset","GET","https://data-api.cefas.co.uk/api/holdings?page=4&resultsPerPage=100&searchterm=abundance&enableThesaurus=false","acf2e1deaba94d7c89958e2adff345ca4daf4d37255eeb49ceed6c1e5a67af6b","abundance","POLYGON ((-5 48, 13.06914 48, 13.06914 62, -5 62, -5 48))","4","2026-08-08T10:52:41Z",200,4,"search_runs/SEARCH-CEFASDASSH-20260808T105231Z/query_08_page_0004.json","65c298e1fbad519b74ed0caf0eec0d887e07d103a5e6f0e3c3687535a0e1985a",51702,"application/json; charset=utf-8",16,316,TRUE
"SEARCH-CEFASDASSH-20260808T105231Z","Cefas Data Hub/DASSH","Cefas","https://data-api.cefas.co.uk/api/holdings","Data Portal API v2","OGL metadata; per dataset","GET","https://data-api.cefas.co.uk/api/holdings?page=1&resultsPerPage=100&searchterm=biomass&enableThesaurus=false","e2cda2a58f082880ac9aa09cc1ff6615fdbdc7a031c03b901f225baa22482968","biomass","POLYGON ((-5 48, 13.06914 48, 13.06914 62, -5 62, -5 48))","1","2026-08-08T10:52:41Z",200,4,"search_runs/SEARCH-CEFASDASSH-20260808T105231Z/query_09_page_0001.json","2a0ea2da41c78c6ebf06cea890427f2f48bb39e57803f8e880117898945fe64a",193250,"application/json; charset=utf-8",83,83,TRUE
"SEARCH-CEFASDASSH-20260808T105231Z","Cefas Data Hub/DASSH","Cefas","https://data-api.cefas.co.uk/api/holdings","Data Portal API v2","OGL metadata; per dataset","GET","https://data-api.cefas.co.uk/api/holdings?page=1&resultsPerPage=100&searchterm=biovolume&enableThesaurus=false","ef6e12eb6eaef83726b6ea77dddf4dbf9224fa581622c29bd7d4c74310fd9bc0","biovolume","POLYGON ((-5 48, 13.06914 48, 13.06914 62, -5 62, -5 48))","1","2026-08-08T10:52:41Z",200,4,"search_runs/SEARCH-CEFASDASSH-20260808T105231Z/query_10_page_0001.json","6c47edd6e5affc24fbe2a447e881b4e67192060156fe11ffcc76ffb7bf0942e9",230,"application/json; charset=utf-8",0,0,TRUE
"SEARCH-CEFASDASSH-20260808T105231Z","Cefas Data Hub/DASSH","Cefas","https://data-api.cefas.co.uk/api/holdings","Data Portal API v2","OGL metadata; per dataset","GET","https://data-api.cefas.co.uk/api/holdings?page=1&resultsPerPage=100&searchterm=carbon&enableThesaurus=false","4a06b25fa7fbe7ea4e45bc507af7b433eb99552ff4c7a3097a7497a6cd8edcd6","carbon","POLYGON ((-5 48, 13.06914 48, 13.06914 62, -5 62, -5 48))","1","2026-08-08T10:52:42Z",200,4,"search_runs/SEARCH-CEFASDASSH-20260808T105231Z/query_11_page_0001.json","94fe0bdafeab96b571d10eb903a76258a7ee3b7952b245138c80146b5ab65087",127978,"application/json; charset=utf-8",38,38,TRUE
"SEARCH-CEFASDASSH-20260808T105231Z","Cefas Data Hub/DASSH","Cefas","https://data-api.cefas.co.uk/api/holdings","Data Portal API v2","OGL metadata; per dataset","GET","https://data-api.cefas.co.uk/api/holdings?page=1&resultsPerPage=100&searchterm=species%20composition&enableThesaurus=false","316ce9b1053f81330915d61fde114ec7e0219b1ad404e82b4269bfdbcff8ce81","species composition","POLYGON ((-5 48, 13.06914 48, 13.06914 62, -5 62, -5 48))","1","2026-08-08T10:52:43Z",200,4,"search_runs/SEARCH-CEFASDASSH-20260808T105231Z/query_12_page_0001.json","a1575c851573f87c15bad3c26817a438a8649d6e36e26487b94e2215dfb04a9e",250655,"application/json; charset=utf-8",100,103,TRUE
"SEARCH-CEFASDASSH-20260808T105231Z","Cefas Data Hub/DASSH","Cefas","https://data-api.cefas.co.uk/api/holdings","Data Portal API v2","OGL metadata; per dataset","GET","https://data-api.cefas.co.uk/api/holdings?page=2&resultsPerPage=100&searchterm=species%20composition&enableThesaurus=false","3cf7049f8e9e192fbff99c8dfa14cd62492446507b1e9416fc842372d69cea29","species composition","POLYGON ((-5 48, 13.06914 48, 13.06914 62, -5 62, -5 48))","2","2026-08-08T10:52:44Z",200,4,"search_runs/SEARCH-CEFASDASSH-20260808T105231Z/query_12_page_0002.json","b5105c67d3ab1f005f506bfe470f29b9e79eafc2753e0cccc3269a1f56dbef4a",7560,"application/json; charset=utf-8",3,103,TRUE
"SEARCH-CEFASDASSH-20260808T105231Z","Cefas Data Hub/DASSH","Cefas","https://data-api.cefas.co.uk/api/holdings","Data Portal API v2","OGL metadata; per dataset","GET","https://data-api.cefas.co.uk/api/holdings?page=1&resultsPerPage=100&searchterm=bloom%20monitoring&enableThesaurus=false","9928a68492175d9beb8ee6ea62efaad0d30db18efc6c2bb9223d9f8bac7efa3a","bloom monitoring","POLYGON ((-5 48, 13.06914 48, 13.06914 62, -5 62, -5 48))","1","2026-08-08T10:52:44Z",200,4,"search_runs/SEARCH-CEFASDASSH-20260808T105231Z/query_13_page_0001.json","68ebefd3c665bff535f55cf327e1da3978e216da029894469608db72efc768fa",4770,"application/json; charset=utf-8",1,1,TRUE
"SEARCH-CEFASDASSH-20260808T105231Z","Cefas Data Hub/DASSH","Cefas","https://data-api.cefas.co.uk/api/holdings","Data Portal API v2","OGL metadata; per dataset","GET","https://data-api.cefas.co.uk/api/holdings?page=1&resultsPerPage=100&searchterm=chlorophyll&enableThesaurus=false","a090268f92f99426cdca981bf3a8dfe17b63f552b08b0415a6a5f618bad313f2","chlorophyll","POLYGON ((-5 48, 13.06914 48, 13.06914 62, -5 62, -5 48))","1","2026-08-08T10:52:45Z",200,4,"search_runs/SEARCH-CEFASDASSH-20260808T105231Z/query_14_page_0001.json","13a6d125894f942e1b4bcdadeefe84a28efaa9fe567b0a1366f7e742ca11ac4f",202556,"application/json; charset=utf-8",100,271,TRUE
"SEARCH-CEFASDASSH-20260808T105231Z","Cefas Data Hub/DASSH","Cefas","https://data-api.cefas.co.uk/api/holdings","Data Portal API v2","OGL metadata; per dataset","GET","https://data-api.cefas.co.uk/api/holdings?page=2&resultsPerPage=100&searchterm=chlorophyll&enableThesaurus=false","0b8773b49d6d989d39c5c3529c1a6eb42b6f1eccca6962bee3e3f7a8b31b6abd","chlorophyll","POLYGON ((-5 48, 13.06914 48, 13.06914 62, -5 62, -5 48))","2","2026-08-08T10:52:46Z",200,4,"search_runs/SEARCH-CEFASDASSH-20260808T105231Z/query_14_page_0002.json","d2ad3949347e29bdc98fc669a8a5183e665ee88c68de9455fe48b657ee9ce52e",132270,"application/json; charset=utf-8",100,271,TRUE
"SEARCH-CEFASDASSH-20260808T105231Z","Cefas Data Hub/DASSH","Cefas","https://data-api.cefas.co.uk/api/holdings","Data Portal API v2","OGL metadata; per dataset","GET","https://data-api.cefas.co.uk/api/holdings?page=3&resultsPerPage=100&searchterm=chlorophyll&enableThesaurus=false","9747f249d516cd990fb3d4b593b0d8430656cce5c71d564a36ab4d01addc0b93","chlorophyll","POLYGON ((-5 48, 13.06914 48, 13.06914 62, -5 62, -5 48))","3","2026-08-08T10:52:47Z",200,4,"search_runs/SEARCH-CEFASDASSH-20260808T105231Z/query_14_page_0003.json","ccbd54d7555b6b6b3e7b14746d7b64467434757e65eb13ccec62a6087c9400e2",93429,"application/json; charset=utf-8",71,271,TRUE
"SEARCH-CEFASDASSH-20260808T105231Z","Cefas Data Hub/DASSH","Cefas","https://data-api.cefas.co.uk/api/holdings","Data Portal API v2","OGL metadata; per dataset","GET","https://data-api.cefas.co.uk/api/holdings?page=1&resultsPerPage=100&searchterm=pigment&enableThesaurus=false","21ae2d39fc0d3e3abade2e57d51c8ad8246017689e7a9ef48ef409f5e41b4368","pigment","POLYGON ((-5 48, 13.06914 48, 13.06914 62, -5 62, -5 48))","1","2026-08-08T10:52:48Z",200,4,"search_runs/SEARCH-CEFASDASSH-20260808T105231Z/query_15_page_0001.json","cd42d86bea34d715d9d776337b4b2e3cc760153a2eb9cbf22bd4c8cb2709b9b9",15996,"application/json; charset=utf-8",6,6,TRUE
"SEARCH-CEFASDASSH-20260808T105231Z","Cefas Data Hub/DASSH","Cefas","https://data-api.cefas.co.uk/api/holdings","Data Portal API v2","OGL metadata; per dataset","GET","https://data-api.cefas.co.uk/api/holdings?page=1&resultsPerPage=100&searchterm=flow%20cytometry&enableThesaurus=false","3784a86c38c36697c73ce7a31ffca1a019d9229245286fceb12aeb111279c671","flow cytometry","POLYGON ((-5 48, 13.06914 48, 13.06914 62, -5 62, -5 48))","1","2026-08-08T10:52:48Z",200,4,"search_runs/SEARCH-CEFASDASSH-20260808T105231Z/query_16_page_0001.json","e333267068d2489b78fae2e79410244707d110937a6a0dd54b265db0300ac2ec",3234,"application/json; charset=utf-8",2,2,TRUE
"SEARCH-FIGSHARE-20260808T105248Z","ICES Figshare","ICES Library","https://api.figshare.com/v2/articles/search","Figshare public API v2","per article","POST","{""search_for"":"":institution: ices-library"",""limit"":1000}
X-Cursor:<initial>","6ec29eb6d2bac62094c753a42dbf0fdcb75cc0830eb8e334cf2ba4853ace486e","complete ICES Library institution catalogue","POLYGON ((-5 48, 13.06914 48, 13.06914 62, -5 62, -5 48))","1","2026-08-08T10:52:49Z",200,4,"search_runs/SEARCH-FIGSHARE-20260808T105248Z/ices_library_page_0001.json","64f25dfc0e482071f3ab817bbe6d77a43e3163caed1c2ef1ce724dd6b600eb5e",1108098,"application/json",1000,,TRUE
"SEARCH-FIGSHARE-20260808T105248Z","ICES Figshare","ICES Library","https://api.figshare.com/v2/articles/search","Figshare public API v2","per article","POST","{""search_for"":"":institution: ices-library"",""limit"":1000}
X-Cursor:.eJwlyk0KgzAQQOGrSNaCMxPz16s0RWKcoCDaJiqU0rtX6Vu9xSc-XpQ1b90R5p2LF7fqjqbVCrUjOKsrdNRaZ-FRV17wMjzXadku6EVzUBPyNsWZS1M45Dh6cbHXzvndjaGMf4jJRNMmUsFJEyxJxoQcNQBqjqQRqO3hPAfScZTQJ2VIOxiURcnai6_4AfBsMR0.B-rz0qYkpC-rz7X9sXkauhfPd1M","94b2599795f63911495c3cdc54b86533bcbda156d7528cbbb2bf2532320b852a","complete ICES Library institution catalogue","POLYGON ((-5 48, 13.06914 48, 13.06914 62, -5 62, -5 48))","2","2026-08-08T10:52:50Z",200,4,"search_runs/SEARCH-FIGSHARE-20260808T105248Z/ices_library_page_0002.json","bdc69f6381ad8f7da599f8ebf6acdbd69e5c29c4e200086112e75b2b976f0d83",1169448,"application/json",1000,,TRUE
"SEARCH-FIGSHARE-20260808T105248Z","ICES Figshare","ICES Library","https://api.figshare.com/v2/articles/search","Figshare public API v2","per article","POST","{""search_for"":"":institution: ices-library"",""limit"":1000}
X-Cursor:.eJwlzEEKgzAQQNGryKwFZxKTOL1KUyTGEQXRNlGhlN69Snd_8fjw8ZDXtLVHmHfJHm7FnRyxsY4bRsSyUAaJlaVHWXiQpX-u07Jd0EN1qCqkbYqz5CpLSHH0cLHXLundjiGPf0iDi64elAmsXWiUFhpIokUkK_Gco6o7PItRs0SN3WCcsoy9aUiL9fCFH_RpMSM.HDjEACYCaMXV0iGDb9aU6Cku45A","40a4cbec0d27822c24d1476d75e384af054682b3ee10ccea094ef53d7bdd7935","complete ICES Library institution catalogue","POLYGON ((-5 48, 13.06914 48, 13.06914 62, -5 62, -5 48))","3","2026-08-08T10:52:51Z",200,4,"search_runs/SEARCH-FIGSHARE-20260808T105248Z/ices_library_page_0003.json","4ad816e30bcca167033c337458e38d6b7e438369eff34a0fe58333c8491c991b",1192431,"application/json",1000,,TRUE
"SEARCH-FIGSHARE-20260808T105248Z","ICES Figshare","ICES Library","https://api.figshare.com/v2/articles/search","Figshare public API v2","per article","POST","{""search_for"":"":institution: ices-library"",""limit"":1000}
X-Cursor:.eJwlzE0KgzAQQOGryKwFZxLz16s0RWKcoCDaJiqU0rtX6e4tPh58PJQ1b90R5p2Lh1t1J0MtSrLWImJdCaWtkK171JUHXobnOi3bBT00h2hC3qY4c2kKhxxHDxd77Zzf3RjK-IeUTDRtEio4acK5Y0rEUSOS5ig0oWh7PMuhdBwl9kkZoR0OypJk7eELP-8eMRs.c8_wb66t5bcqDT9P-3JYT_sFCiA","53d1897f3cefd1027ba119a57b676320d573ed5b39bb7ac41351beae7f3c9d92","complete ICES Library institution catalogue","POLYGON ((-5 48, 13.06914 48, 13.06914 62, -5 62, -5 48))","4","2026-08-08T10:52:51Z",200,4,"search_runs/SEARCH-FIGSHARE-20260808T105248Z/ices_library_page_0004.json","93b235e53749bf7b0cde6d53e2c5ac865d10959208a4e7c68c66f77a42c66db4",1226701,"application/json",1000,,TRUE
"SEARCH-FIGSHARE-20260808T105248Z","ICES Figshare","ICES Library","https://api.figshare.com/v2/articles/search","Figshare public API v2","per article","POST","{""search_for"":"":institution: ices-library"",""limit"":1000}
X-Cursor:.eJwlzcsKgzAQheFXkVkLzuRq-ipNkRgnKIi2iQql9N2rdHHgX3xw4OOhrHnrjjDvXDzcqjtZIkLpTIuIdSW0UvLco6488DI812nZLuihOUQT8jbFmUtTOOQ4erjYa-f87sZQxj-kZKNVSejgpA2tkEyJOBpEMhyFIRSqx7Pc-ctRYp-0FcbhoFuSbDx84QfouDEP.JQ2JXjjCtj5nV3DRInz-D-JrgCo","c3f6bdd1bd3d3044c61b4faa839d0fedc8478819a4ae2cc8f2ba1578be3b9b9d","complete ICES Library institution catalogue","POLYGON ((-5 48, 13.06914 48, 13.06914 62, -5 62, -5 48))","5","2026-08-08T10:52:52Z",200,4,"search_runs/SEARCH-FIGSHARE-20260808T105248Z/ices_library_page_0005.json","a3ecc22a07d5dc856c66943cf9510296f67f6652719028567dd18eb1fa4753fe",1227172,"application/json",1000,,TRUE
"SEARCH-FIGSHARE-20260808T105248Z","ICES Figshare","ICES Library","https://api.figshare.com/v2/articles/search","Figshare public API v2","per article","POST","{""search_for"":"":institution: ices-library"",""limit"":1000}
X-Cursor:.eJwlyksKgzAQANCryKwLTib_XqUpEuMEBdE2UaGU3r2V7t7iwTtAXcvWHXHeuQa4Njdh0XlFUjhEvDSkSUmt9f3SBOBleKzTsp0xQHtQG8s2pZlrWzmWNAY423Pn8urGWMd_FNkmqzLp6KWNjiSLLDgZRGE4kRFIqsefPErPSWKftSXjcdBOSDYBPvAF7EoxFQ.AHwrQay0ptzqOYeSh7XR8kJD_eU","36cf4581eda13f4dc0b2c564e3904bc5d2140ca24441c2582844a152de4a8b5c","complete ICES Library institution catalogue","POLYGON ((-5 48, 13.06914 48, 13.06914 62, -5 62, -5 48))","6","2026-08-08T10:52:52Z",200,4,"search_runs/SEARCH-FIGSHARE-20260808T105248Z/ices_library_page_0006.json","9882ee41b62d41b6e9badc7106ca1bee906f8082a03a006af4cfb23d1fc66e0d",1181847,"application/json",1000,,TRUE
"SEARCH-FIGSHARE-20260808T105248Z","ICES Figshare","ICES Library","https://api.figshare.com/v2/articles/search","Figshare public API v2","per article","POST","{""search_for"":"":institution: ices-library"",""limit"":1000}
X-Cursor:.eJwlykEKgzAQAMCvyJ4L7iYmcfuVpkiMGxRE20SFUvr3Vnqbw8DbQ1nz1h1h3qV4uFY3cmjJMrNGxEuliJ0hpvul8iDL8FinZTujh_pQdcjbFGcpdZGQ4-jhbM9d8qsbQxn_kZKLrknKBNYutEoLJZJoEclKVJZQNT3-xKhZosY-Gacs42Ba0mI9fOAL8tQxIQ.v40nn8VMUekNnLSUctYl9Y737c4","af2db8e13dc696b4969147b3926550cd0143a9ad195be0967f3133c8214a563a","complete ICES Library institution catalogue","POLYGON ((-5 48, 13.06914 48, 13.06914 62, -5 62, -5 48))","7","2026-08-08T10:52:53Z",200,4,"search_runs/SEARCH-FIGSHARE-20260808T105248Z/ices_library_page_0007.json","c272e3852a28b980c5c8f44b4856232c636cca5a25c930aaaca3156e4a11a24b",1145036,"application/json",1000,,TRUE
"SEARCH-FIGSHARE-20260808T105248Z","ICES Figshare","ICES Library","https://api.figshare.com/v2/articles/search","Figshare public API v2","per article","POST","{""search_for"":"":institution: ices-library"",""limit"":1000}
X-Cursor:.eJwlyksKgzAQANCryKwLzkx-pldpisQ4oiDaJiqU0ru30t1bPHgHKGve2iPOu5QA1-pGDjV5bVgh4qVi7YxGNPdLFUCW_rFOy3bGAPXBdczblGYpdZGY0xjgbM9d8qsdYxn_kQaXnB7YRK9cbFgJDSTJIpKVxJaQdYc_eVReksJuMI6tx940pMQG-MAX5k4xCg.qHIMtlYabLkYzwFLccPSe86lzuU","45cbabd58a4bac97761de0c6e7838c9422ac12fbd91dcd4609cfc7aa0b070676","complete ICES Library institution catalogue","POLYGON ((-5 48, 13.06914 48, 13.06914 62, -5 62, -5 48))","8","2026-08-08T10:52:54Z",200,4,"search_runs/SEARCH-FIGSHARE-20260808T105248Z/ices_library_page_0008.json","77ff83d66125f807e5905adb8f2021a0f9bfd6bafb21424793fb6469fb44c26b",1166457,"application/json",1000,,TRUE
"SEARCH-FIGSHARE-20260808T105248Z","ICES Figshare","ICES Library","https://api.figshare.com/v2/articles/search","Figshare public API v2","per article","POST","{""search_for"":"":institution: ices-library"",""limit"":1000}
X-Cursor:.eJwlzU0KgzAQQOGryKwFZxLz16s0RWKcoCDaJiqU0rtX6e4tPnjw8VDWvHVHmHcuHm7VnbRzSNIqjYh1JdrWKCvpUVceeBme67RsF_TQHKIJeZvizKUpHHIcPVzstXN-d2Mo4x9SMtG0SajgpAlWSKZEHM8BaY5CE4q2x7McSsdRYp-UEdrhoCxJ1h6-8APwwjEd.64Xyc2EolHzdPiRLk61uh2HcFGk","ce5b8c2fe1132e56f1b6fbcc61f1f683d2aa052e62b319d262417c73595929de","complete ICES Library institution catalogue","POLYGON ((-5 48, 13.06914 48, 13.06914 62, -5 62, -5 48))","9","2026-08-08T10:52:54Z",200,4,"search_runs/SEARCH-FIGSHARE-20260808T105248Z/ices_library_page_0009.json","15a68814a97a92078a9363836cd487a897e107fddea0466bc392e75b395ca590",1069172,"application/json",1000,,TRUE
"SEARCH-FIGSHARE-20260808T105248Z","ICES Figshare","ICES Library","https://api.figshare.com/v2/articles/search","Figshare public API v2","per article","POST","{""search_for"":"":institution: ices-library"",""limit"":1000}
X-Cursor:.eJwlzEEKgzAQQNGryKwFZyaamF6lKRLjBAXRNlGhlN69Snd_8fjwcZDXtHWHn3fJDm7FnbQlU7NtGRHLgixrMko_ysKBLMNznZbtgg6qgyuftinMkqssPoXRwcVeu6R3N_o8_iFFE0wdufFWGd-yEookQSOSlnD-kesez7KorASFfWwMa4tD05IS7eALP_HNMR8.B7MNw5IqL7tkq2b6n1H40Xp1jjM","4d6039c044aa04d691a8ace387931edc478ff33dff1bd86dde5a20fd434f0521","complete ICES Library institution catalogue","POLYGON ((-5 48, 13.06914 48, 13.06914 62, -5 62, -5 48))","10","2026-08-08T10:52:55Z",200,4,"search_runs/SEARCH-FIGSHARE-20260808T105248Z/ices_library_page_0010.json","78cfd50fc502e8748b40f4a281bcbe7659eeb6b967d69f325c1987851aa64d60",1068064,"application/json",1000,,TRUE
"SEARCH-FIGSHARE-20260808T105248Z","ICES Figshare","ICES Library","https://api.figshare.com/v2/articles/search","Figshare public API v2","per article","POST","{""search_for"":"":institution: ices-library"",""limit"":1000}
X-Cursor:.eJwlykEKgzAQAMCvSM4FdzdmY_qVpkiMGxRE20SFUvr3Vnqbw6i3V2XNW3eEeZfi1bW6IbdgnDNsAOBSoSNukeB-qbySZXis07Kd0av6oDrkbYqzlLpIyHH06mzPXfKrG0MZ_xGTjbZJZILTNrSkBRNKZABkicQI1PTwkwPtJGrok7HEDgbTohb26qO-8Z0xHg.yZFR8TLNl5bPBeRokkOAEmfv-fA","2dd58438da961c24db1a5ffb468d421a290e102c65cb16460be8d25d80df6040","complete ICES Library institution catalogue","POLYGON ((-5 48, 13.06914 48, 13.06914 62, -5 62, -5 48))","11","2026-08-08T10:52:55Z",200,4,"search_runs/SEARCH-FIGSHARE-20260808T105248Z/ices_library_page_0011.json","6e369873cb6356b53ef6e6e3036af8cb2aa7924e2d805c7753bce79ac3ebf3ef",1062157,"application/json",1000,,TRUE
"SEARCH-FIGSHARE-20260808T105248Z","ICES Figshare","ICES Library","https://api.figshare.com/v2/articles/search","Figshare public API v2","per article","POST","{""search_for"":"":institution: ices-library"",""limit"":1000}
X-Cursor:.eJwlykEKgzAQAMCvyJ4L7iZmY_qVpkiMGxRE20SFUvr3Vnqbw8DbQ1nz1h1h3qV4uFY3YrYNozUWES8VOcWMLd8vlQdZhsc6LdsZPdSHqkPepjhLqYuEHEcPZ3vukl_dGMr4j5RstE1SJjhtQ6u0UCKJjEgsUTGhanr8yaF2EjX2yVjFDgfTkhb28IEv81ExIg.wDxGqUa0MTepGnzz6JZgW3HwXGM","b3eb49d0a4d5eb48875bb61a30dc8e55a8d4beb8ed62d01a09e0519ae66ecdef","complete ICES Library institution catalogue","POLYGON ((-5 48, 13.06914 48, 13.06914 62, -5 62, -5 48))","12","2026-08-08T10:52:56Z",200,4,"search_runs/SEARCH-FIGSHARE-20260808T105248Z/ices_library_page_0012.json","1c10537ea49da29fc94f1ea86bf05ebec43ed48af7841df38eb3b804fe32b3ba",1066035,"application/json",1000,,TRUE
